,intake_number,time_in_shelter_days,is_sterilized,is_sterilized_in_shelter,hair_length,condition_Aged,condition_Feral,condition_Injured,condition_Normal,condition_Nursing,condition_Other,condition_Pregnant,condition_Sick,in_type_Euthanasia Request,in_type_Owner Surrender,in_type_Public Assist,in_type_Stray,sex_male,colour_Black,colour_Blue,colour_Brown,colour_Calico,colour_Chocolate,colour_Orange,colour_Torbie,colour_White,pattern_Multicolor,pattern_Plain,pattern_Point,pattern_Tabby,age_upon_intake_days,in_month_1,in_month_2,in_month_3,in_month_4,in_month_5,in_month_6,in_month_7,in_month_8,in_month_9,in_month_10,in_month_11,in_month_12,age_group_0-1 months,age_group_1-2 years,age_group_10+ years,age_group_2-5 months,age_group_3-5 years,age_group_6-10 years,age_group_6-11 months
115,0.0,13.888888888888891,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116,0.0,1.9944444444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,0.0,164.86527777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,0.3333333333333333,35.135416666666664,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,0.0,14.257638888888891,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
120,0.0,44.094444444444456,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,0.0,133.28958333333333,1,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,0.0,158.94444444444446,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
123,0.0,98.93055555555556,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,0.0,83.94097222222223,1,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.7999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
125,0.0,56.125694444444434,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49999999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,0.0,5.334027777777779,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.49999999999999994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,0.0,3.988194444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
128,0.0,38.025,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129,0.0,101.03541666666666,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.19999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
130,0.0,27.11111111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
131,0.0,66.98402777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
132,0.0,41.959722222222226,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
133,0.0,20.948611111111113,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.49999999999999994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
134,0.0,36.911805555555546,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
135,0.0,66.01319444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
136,0.0,76.025,1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,0.0,19.195833333333333,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.9999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,0.0,212.10625,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.39999999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,0.0,87.13125000000002,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
140,0.0,49.24166666666667,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
141,0.0,153.1875,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.39999999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
142,0.0,14.121527777777779,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
143,0.0,4.074305555555555,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,0.0,4.924305555555557,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
145,0.3333333333333333,15.990277777777774,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
146,0.0,143.10347222222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
147,0.0,242.1888888888889,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,0.0,6.0375000000000005,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.09999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,0.0,92.94305555555556,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150,0.0,4.031944444444443,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
151,0.0,8.261111111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
152,0.0,8.803472222222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
153,0.3333333333333333,12.234027777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
154,0.0,4.798611111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,0.0,4.086111111111111,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
156,0.0,4.954861111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.49999999999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
157,0.6666666666666667,26.065277777777773,1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
158,0.0,8.976388888888891,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,0.0,165.25138888888893,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.09999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
160,0.0,9.138194444444443,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
161,0.0,130.10833333333332,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
162,0.0,32.27638888888889,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
163,0.0,20.9,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
164,0.0,22.206250000000004,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.19999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
165,0.0,5.121527777777779,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.09999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166,0.0,31.36111111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
167,0.0,72.14305555555555,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,0.3333333333333333,22.16944444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,0.6666666666666667,8.875,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.39999999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,0.0,26.934027777777782,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
171,0.0,3.314583333333333,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
172,0.0,220.7875,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.09999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173,0.0,12.781944444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,0.0,31.865277777777774,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
175,0.0,15.211805555555555,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.49999999999999994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
176,0.0,24.03055555555556,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
177,0.3333333333333333,25.09513888888889,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,0.6666666666666667,56.88680555555555,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
179,0.0,22.018750000000004,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
180,0.0,14.213194444444444,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
181,0.0,50.01944444444445,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
182,0.0,5.995833333333334,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
183,0.0,7.8597222222222225,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
184,0.0,23.027777777777786,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49999999999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
185,0.0,6.19375,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.19999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
186,0.0,2.8513888888888888,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
187,0.0,5.070138888888889,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188,0.0,21.12638888888889,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
189,0.3333333333333333,13.132638888888891,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
190,0.0,8.21875,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
191,0.0,49.77361111111111,1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.39999999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192,0.0,175.00625000000005,1,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
193,0.0,4.236805555555557,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,0.0,61.17083333333333,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
195,0.0,0.23680555555555555,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
196,0.3333333333333333,24.1625,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
197,0.0,7.706944444444446,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198,0.0,1.1708333333333334,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,0.0,17.130555555555556,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
200,0.0,29.038888888888888,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
201,0.0,7.027083333333334,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.19999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,0.0,119.96597222222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,0.0,12.179166666666667,1,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.07397260273972603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,0.0,118.38819444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
205,0.0,8.761111111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,0.0,9.025,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,0.0,5.985416666666668,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
208,0.0,6.054166666666667,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209,0.0,42.12986111111111,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.19999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
210,0.0,45.06458333333334,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.9999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
211,0.0,76.96180555555556,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
212,0.0,5.125,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
213,0.0,4.038194444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.49999999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
214,0.0,279.9458333333333,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,0.3333333333333333,155.26041666666666,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
216,0.0,57.0375,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
217,0.3333333333333333,15.084722222222224,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,0.0,4.815277777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.09999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,0.0,13.034027777777776,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.024657534246575342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
220,0.0,14.905555555555555,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.024657534246575342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
221,0.0,7.090972222222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.19999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,0.0,60.31527777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
223,0.0,16.240972222222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0410958904109589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,0.0,24.018750000000004,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,0.3333333333333333,77.18819444444446,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,0.6666666666666667,9.05625,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,0.0,3.9972222222222222,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
228,0.0,10.964583333333335,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
229,0.0,99.00486111111113,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
